timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-04-05 08:49:01,99.90618896,12.91225815,0.37185064,42971.64453,1816.692627,267.6235962,225457.9063,46218.96875,89077.375,304.4732971,64.0,6243.313965,22657.75391,4.497051716,5.606126785,7.03879118,36.25944901,427.6771851,33.0,53.49473953,,99.58302307,0.171641618
2026-04-05 08:49:06,99.90621948,12.91170692,0.371913701,42242.82422,1819.083496,262.8310547,225459.6094,46212.22266,89067.20313,304.1593628,64.0,6213.65918,22787.76367,4.496779919,5.603373051,7.039176941,36.25969315,427.6779175,33.0,53.39256287,,99.58300018,0.171437591
2026-04-05 08:49:11,99.90624237,12.9111557,0.371976733,42640.29688,1821.474243,262.0621948,225461.2969,46205.47656,89057.03125,304.0588684,64.0,6255.84375,22874.91406,4.496508121,5.600618839,7.039562225,36.25993729,427.6786499,33.0,53.29039001,,99.58298492,0.171233565
2026-04-05 08:49:16,99.90627289,12.91060352,0.372047812,42615.57422,1823.86499,262.4182129,225463.0,46198.73438,89046.85938,303.9706421,64.0,6234.212402,22724.15625,4.496235847,5.597865105,7.03994751,36.26017761,427.6794128,33.0,53.18821335,,99.58296204,0.171029538
2026-04-05 08:49:21,99.90630341,12.9100523,0.372151047,42579.10547,1825.246094,262.774231,225464.7031,46191.98828,89036.6875,303.8824463,64.0,6193.870605,22596.7207,4.49596405,5.598247051,7.040333271,36.26042175,427.6801453,33.0,53.0860405,,99.58294678,0.170825511
2026-04-05 08:49:26,99.90633392,12.90950012,0.372254252,42712.84375,1825.01062,263.130249,225466.3906,46185.24609,89026.51563,304.2054749,64.0,6238.140625,22595.21484,4.495692253,5.626238346,7.040718555,36.26066589,427.6808777,33.0,52.98386383,,99.58292389,0.170621485
2026-04-05 08:49:31,99.90636444,12.9089489,0.372357488,42533.63281,1824.775146,263.4862671,225468.0938,46178.5,89016.34375,304.5519409,64.0,6241.599121,22593.70703,4.495420456,5.625614643,7.041104317,36.26090622,427.6816406,33.0,52.88169098,,99.58290863,0.170417458
2026-04-05 08:49:36,99.90639496,12.90839767,0.372460723,42346.39063,1828.880737,263.8422852,225469.7969,46171.75781,89006.17188,304.3647461,64.0,6231.046875,22621.09375,4.495148659,5.62499094,7.041489601,36.26115036,427.682373,33.0,52.77951431,,99.58288574,0.170213431
2026-04-05 08:49:41,99.90642548,12.9078455,0.372563928,42344.42969,1834.66272,264.1983032,225471.5,46165.01172,88996.0,304.1436768,64.0,6220.494629,22763.70117,4.494876385,5.624367237,7.041875362,36.2613945,427.6831055,33.0,52.67734146,,99.58287048,0.170009404
2026-04-05 08:49:46,99.90645599,12.90729427,0.372667164,42348.29688,1831.962158,260.8382874,225473.1875,46158.26563,88985.82813,303.9226379,64.0,6260.651855,22686.24414,4.494604588,5.623744011,7.042260647,36.26163864,427.6838379,33.0,52.57516479,,99.5828476,0.169805378
2026-04-05 08:49:51,99.90648651,12.90674305,0.372770369,42898.51563,1829.261719,265.2668457,225474.8906,46151.52344,88975.65625,303.7015991,64.0,6254.416504,22631.72656,4.49433279,5.622254372,7.042646408,36.26187897,427.6846008,33.0,52.47299194,,99.58283234,0.169601351
2026-04-05 08:49:56,99.90651703,12.90619087,0.372873604,42500.91797,1830.880859,259.2109375,225476.5938,46144.77734,88965.48438,303.6800842,64.0,6234.491699,22702.79297,4.493501663,5.612493515,7.043031693,36.26212311,427.6853333,33.0,52.37081528,,99.58280945,0.169397324
2026-04-05 08:50:01,99.90654755,12.90563965,0.37297681,42820.98828,1832.016968,260.7492981,225478.2813,46146.32813,88955.3125,303.6702881,64.0,6214.567383,22747.35547,4.492418766,5.604145527,7.043417454,36.26236725,427.6860657,33.0,52.26864243,,99.58279419,0.169193298
2026-04-05 08:50:06,99.90657806,12.90508747,0.373080045,42197.61719,1829.593994,264.2097168,225479.9844,46153.53906,88945.14063,303.6604919,64.0,6211.001465,22647.26172,4.491335869,5.610275269,7.043802738,36.26260757,427.6868286,33.0,52.16646576,,99.5827713,0.168989271
2026-04-05 08:50:11,99.90660858,12.90453625,0.37318325,42480.86719,1836.649414,260.9628296,225481.6875,46160.75,88934.96875,303.8963318,64.0,6211.243164,22571.6582,4.490252972,5.614787102,7.044188023,36.26285172,427.687561,33.0,52.06429291,,99.58275604,0.168785244
