timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-04-02 09:49:01,99.88893127,12.84295654,0.41038093,42943.92188,1822.982788,276.8223267,225002.7344,46034.67969,88610.82031,232.4532013,55.0,6286.955566,22846.70703,4.489231586,5.624256611,7.076333046,36.13048172,428.5162354,31.0,670.4261475,,99.75382996,0.174782142
2026-04-02 09:49:06,99.88894653,12.84253597,0.410481662,42474.67578,1829.712524,271.1300354,225006.7656,46036.17188,88609.41406,232.3249512,55.0,6317.939453,22844.02148,4.486067772,5.625241756,7.07553196,36.13092804,428.519928,31.0,671.1810303,,99.7538681,0.174800679
2026-04-02 09:49:11,99.88895416,12.84211636,0.410582364,43164.3125,1830.246338,269.9707336,225010.7969,46037.66406,88608.00781,232.1786499,55.0,6311.738281,22858.16992,4.477388382,5.626226425,7.074730873,36.13137054,428.5236511,31.0,671.9359131,,99.75391388,0.174819201
2026-04-02 09:49:16,99.88896179,12.84169579,0.410683066,42275.53906,1830.780273,270.259552,225014.8438,46041.73438,88606.60156,232.4384766,55.0,6293.82959,22935.83008,4.468708515,5.627211094,7.07392931,36.13181686,428.5273438,31.0,672.6907959,,99.75395966,0.174837723
2026-04-02 09:49:21,99.88897705,12.84127522,0.410783768,43093.38672,1831.314209,268.6373596,225018.875,46047.59375,88605.19531,232.7236023,55.0,6275.92041,22841.25781,4.466404438,5.628195763,7.073128223,36.13226318,428.5310669,31.0,673.4456787,,99.75400543,0.17485626
2026-04-02 09:49:26,99.88898468,12.84085464,0.41088447,42900.9375,1831.848022,266.6377869,225022.9063,46053.44922,88603.78906,233.008728,55.0,6258.011719,22773.77148,4.467006683,5.629180431,7.072327137,36.13270569,428.5347595,31.0,673.7091675,,99.75405121,0.174874783
2026-04-02 09:49:31,99.88899994,12.84043503,0.410987735,42676.39063,1837.589355,272.6008911,225026.9531,46059.30469,88602.38281,233.2938538,55.0,6317.601074,22857.31836,4.467608929,5.630322933,7.071525574,36.13315201,428.5384827,31.0,673.5297241,,99.75409698,0.174893305
2026-04-02 09:49:36,99.88900757,12.84001446,0.411101341,42451.84375,1846.085815,267.5300293,225030.9844,46065.16016,88600.97656,233.8607025,55.0,6311.704102,22898.81641,4.468210697,5.633068562,7.070724487,36.13359833,428.5421753,31.0,673.3502808,,99.75414276,0.174911842
2026-04-02 09:49:41,99.88902283,12.83959389,0.411214948,42752.99609,1845.47522,268.1857605,225035.0313,46071.01953,88599.57031,234.0246735,55.0,6285.956055,22741.33008,4.468812943,5.63581419,7.069923401,36.13404083,428.5458984,31.0,673.1708374,,99.75418854,0.174930364
2026-04-02 09:49:46,99.88903046,12.83917332,0.411328584,42708.69531,1841.061279,270.4998779,225039.0625,46076.875,88598.16406,234.1645813,55.0,6260.20752,22779.44531,4.469415188,5.638559818,7.069121838,36.13448715,428.5495911,31.0,672.9914551,,99.75423431,0.174948886
2026-04-02 09:49:51,99.88904572,12.8387537,0.41144219,42655.15234,1835.955811,264.9152832,225043.0938,46082.73047,88596.75781,234.3044891,55.0,6278.35791,22817.56055,4.470017433,5.641305447,7.068320751,36.13492966,428.5533142,31.0,672.8120117,,99.75428009,0.174967423
2026-04-02 09:49:56,99.88905334,12.83833313,0.411555827,42601.60938,1839.238647,264.4090576,225047.1406,46088.58984,88595.35156,234.8542633,55.0,6306.644043,22844.93164,4.470619202,5.644051075,7.067519188,36.13537598,428.5570068,31.0,672.6325684,,99.75432587,0.174985945
2026-04-02 09:50:01,99.8890686,12.83791256,0.411669433,42858.44922,1842.521606,265.2330322,225051.1719,46094.44531,88593.94531,235.43013,55.0,6314.669922,22814.4668,4.471221447,5.646796703,7.066718102,36.1358223,428.56073,31.0,672.453125,,99.75437164,0.175004482
2026-04-02 09:50:06,99.88907623,12.83749199,0.411783069,42878.27344,1845.804443,266.0570068,225055.2031,46100.30078,88592.53906,236.0059967,55.0,6318.030273,22784.00195,4.471823692,5.649542332,7.065917015,36.1362648,428.5644226,31.0,672.2737427,,99.75441742,0.175023004
2026-04-02 09:50:11,99.88908386,12.83707237,0.411896676,42890.33594,1849.08728,266.881012,225059.25,46106.16016,88591.13281,236.5818634,55.0,6321.390137,22765.42383,4.472425461,5.65228796,7.065115452,36.13671112,428.5681458,31.0,672.0942993,,99.7544632,0.175041527
2026-04-02 09:50:16,99.88909912,12.8366518,0.412010312,42504.19922,1851.036499,267.9467163,225063.2813,46112.01563,88589.72656,236.9972839,55.0,6324.75,22813.65625,4.473027706,5.653522968,7.064314365,36.13715744,428.5718689,31.0,671.914856,,99.75450897,0.175060064
2026-04-02 09:50:21,99.88910675,12.83623123,0.412123919,42535.92969,1850.806763,269.0592651,225067.3281,46117.87109,88588.32031,237.7810822,55.0,6282.428223,22861.88867,4.473629951,5.640323162,7.063513279,36.13759995,428.5755615,31.0,671.7354126,,99.75455475,0.175078586
2026-04-02 09:50:26,99.88912201,12.83581066,0.412237525,42580.85938,1850.577026,263.9758911,225071.3594,46123.73047,88586.91406,237.8690491,55.0,6293.86377,22865.85547,4.474232197,5.628421783,7.062711716,36.13804626,428.5792847,31.0,671.5559692,,99.75460052,0.175097108
2026-04-02 09:50:31,99.88912964,12.83539009,0.412351161,43218.98438,1850.347412,263.0510559,225075.3906,46129.58594,88585.50781,238.3895264,55.0,6320.730469,22678.58789,4.474833965,5.629820347,7.061910629,36.13848877,428.5829773,31.0,671.3765869,,99.7546463,0.175115645
