timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-03-30 01:38:01,99.90764618,12.86815739,0.420409858,42492.87109,1677.185547,297.6957092,222736.4375,45251.22656,88497.92969,309.1475525,60.0,6714.160645,23991.22266,4.334813595,5.405152798,6.986550808,35.72554398,425.080658,32.0,611.4436646,,99.833992,0.147890061
2026-03-30 01:38:06,99.90764618,12.86869621,0.420381814,42758.21875,1679.658936,286.4648132,222799.7344,45251.14063,88480.71094,309.333374,60.0,6673.59668,23857.22656,4.334580421,5.400424004,6.98589468,35.72726822,425.0825195,32.0,610.5775757,,99.833992,0.147833973
2026-03-30 01:38:11,99.90764618,12.86923409,0.42035377,42372.25391,1678.196411,291.0397034,222863.0313,45251.05469,88463.49219,309.5236816,60.0,6667.536621,24024.43164,4.334347725,5.39569521,6.985238075,35.72899246,425.0843811,32.0,609.7115479,,99.83398438,0.14777787
2026-03-30 01:38:16,99.90764618,12.86977291,0.420325726,42567.36719,1678.984375,286.9711304,222926.3281,45250.96875,88446.28125,309.7139587,60.0,6672.183594,24031.61914,4.34181118,5.390966415,6.98458147,35.73071671,425.0862732,32.0,600.0340576,,99.83398438,0.147721767
2026-03-30 01:38:21,99.90764618,12.87031174,0.420297652,42781.26563,1668.737671,285.3166199,222989.625,45250.88281,88429.0625,309.9042664,60.0,6676.831055,24038.80664,4.35269928,5.387992859,6.983925343,35.73244095,425.0881348,32.0,589.0287476,,99.83397675,0.147665679
2026-03-30 01:38:26,99.90764618,12.87085056,0.420269608,42138.51172,1665.15686,284.6416626,223052.9063,45250.79688,88411.84375,310.0065613,60.0,6681.478516,24045.99414,4.35570097,5.402481079,6.983268738,35.73416519,425.0899963,32.0,583.8052979,,99.83397675,0.147609577
2026-03-30 01:38:31,99.90764618,12.87138844,0.420241565,42262.84375,1672.32019,283.9667053,223116.2031,45250.71094,88394.63281,310.103363,60.0,6686.125977,24053.18164,4.355151176,5.415132999,6.982612133,35.73588943,425.0918579,32.0,582.0247192,,99.83396912,0.147553474
2026-03-30 01:38:36,99.90764618,12.86690044,0.420213521,42947.37109,1676.146729,283.2917175,223179.5,45250.625,88377.41406,310.2001648,60.0,6721.986816,24060.37109,4.35460186,5.41028738,6.981956005,35.73761368,425.09375,32.0,578.0865479,,99.83396912,0.147497386
2026-03-30 01:38:41,99.90764618,12.86169338,0.420185477,41864.51953,1674.60437,282.6167603,223242.7969,45250.53906,88360.19531,310.2969666,60.0,6722.063477,24046.64258,4.354052067,5.405441761,6.9812994,35.73933792,425.0956116,32.0,569.4324341,,99.83396149,0.147441283
2026-03-30 01:38:46,99.90764618,12.85648632,0.420157433,42485.69531,1673.06189,281.941803,223306.0938,45250.45313,88342.98438,310.3937683,60.0,6711.873535,23939.74805,4.353502274,5.400596619,6.980642796,35.74106216,425.0974731,32.0,560.1400146,,99.83396149,0.14738518
2026-03-30 01:38:51,99.90764618,12.85127926,0.420129389,41972.18359,1675.938843,290.650238,223369.3906,45250.36719,88325.76563,310.4905701,60.0,6701.683594,23960.31641,4.35295248,5.395750999,6.979986668,35.74278641,425.0993347,32.0,552.9285889,,99.83395386,0.147329077
2026-03-30 01:38:56,99.90764618,12.8460722,0.420101345,42163.1875,1681.532104,301.2036133,223432.6875,45250.28125,88308.54688,310.4212036,60.0,6741.578125,23980.88477,4.352403164,5.391269207,6.979330063,35.74451065,425.1012268,32.0,548.0766602,,99.83395386,0.147272989
