timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-04-05 08:49:00,99.90634918,12.909224510000001,0.37230587000000004,42556.36914,1825.128357,262.98065184999996,225467.2422,46181.873045,89021.42968999999,304.1012726,64.0,6236.316162,22671.999024999997,4.4955563545,5.6173739435,7.040911436,36.260786055,427.68125914999996,33.0,52.932777404999996,,99.58291626,0.1705194715
2026-04-05 08:50:00,99.90670776,12.90260601,0.373544529,42552.980469999995,1838.7609255,264.29048155,225487.62505,46185.984375,88899.363285,304.34577945,64.0,6213.8134764999995,22632.779300000002,4.4864633085,5.596649408499999,7.045537472,36.263702390000006,427.690155,33.0,52.26891518,,99.582683565,0.1680711505
2026-04-05 08:51:00,99.907066345,12.895987035000001,0.374783188,42606.20508,1853.768494,292.0903778,225508.00005,46272.501955,88777.296875,305.8061371,64.0,6235.091553,22655.463864999998,4.4538040164999995,5.598096132,7.0456113815000005,36.270744325,427.6990509,33.0,59.447771075000006,,99.582454685,0.1656228155
2026-04-05 08:52:00,99.90742493,12.889368059999999,0.3760218325,42571.224610000005,1854.4776000000002,277.61592099999996,225528.38285,46359.019530000005,88732.71875,305.80270385,64.0,6235.064453,22671.850585,4.476652145499999,5.5951256755,7.0450177195,36.276527405,427.70794679999995,33.0,71.63606644000001,,99.58222198499999,0.16317449499999997
2026-04-05 08:53:00,99.90779114,12.89074373,0.37726049149999996,42638.306639999995,1864.435852,275.831192,225548.75785,46578.24414,88769.44531,305.0923157,64.0,6215.982422,22649.27637,4.483688831,5.5997223855,7.044424057,36.282312395000005,427.77471925,33.0,88.65788269000001,,99.5819931,0.16072617449999999
2026-04-05 08:54:00,99.90944290499999,12.897130015,0.37849913550000003,42557.113280000005,1877.213562,267.71972655,225527.57815000002,46813.742184999996,88806.17188,304.4929962,64.0,6210.5788575,22711.065430000002,4.470294475999999,5.6134259705,7.043830156,36.288097385,427.81510925,33.0,106.9549217,,99.581760405,0.1582778545
2026-04-05 08:55:00,99.90970992999999,12.903515814999999,0.3797377945,42395.029295,1889.327698,289.53366085000005,225435.63285,46753.847655000005,88842.89844,304.21954344999995,64.0,6220.8996585,22626.038085,4.4837379455,5.614622593,7.0440444945,36.293880465,427.85548400000005,33.0,108.4471054,,99.58152771,0.155829534
2026-04-05 08:56:00,99.90997696,12.905617235000001,0.3809764385,42476.957035,1901.679626,289.14642330000004,225343.6875,46617.248045,88879.625,306.31987,64.0,6223.4020995,22662.145505,4.482811928,5.6158192155,7.0456209185,36.29966545,427.89587405,33.0,130.4489441,,99.581417085,0.155117698
2026-04-05 08:57:00,99.910243985,12.907482625,0.3822330235,42712.162110000005,1902.7332765,286.10450745,225277.10940000002,46466.92383,88916.35156,307.19975285,64.0,6233.036621,22629.821284999998,4.48539567,5.605928421,7.0471973415,36.30545044,427.93624875,33.0,152.1126175,,99.58256149,0.155732036
2026-04-05 08:58:00,99.910511015,12.909348014999999,0.383598417,42602.546875,1901.369263,285.60928345,225306.7266,46399.291020000004,88953.07813,306.8108826,64.0,6223.0478514999995,22723.118159999998,4.4888706205,5.607977867,7.0487737655,36.31123352,427.97662355,33.0,168.89457705,,99.58374405,0.155732036
