timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-04-02 09:49:00,99.88899230999999,12.840644834999999,0.4109361025,42692.54297,1833.9019165,269.3040466,225024.9297,46056.376955,88603.085935,233.1512909,55.0,6290.392578,22844.47656,4.4691140654999995,5.629751682,7.0719263555000005,36.13292885,428.5366211,31.0,672.9017334,,99.75407409499999,0.17488404400000002
2026-04-02 09:50:00,99.889125825,12.835600375,0.412294343,42884.30469,1849.602478,263.9030914,225073.375,46126.658205,88586.210935,238.12928775,55.0,6303.611084,22801.088864999998,4.474533081000001,5.6361134055,7.062311172499999,36.138267515,428.581131,31.0,671.46627805,,99.75462341,0.1751063765
2026-04-02 09:51:00,99.88925934,12.830556395,0.4136577845,42999.453125,1859.105896,285.39682005,225121.82815000002,46196.9375,88569.343755,238.97367100000002,55.0,6312.6813965,22834.740235,4.4728512765,5.6403090955,7.056466341,36.14360619,428.62562560000003,31.0,671.6998596,,99.75517273,0.175328709
2026-04-02 09:52:00,99.889392855,12.825512405,0.415021226,42802.726565000004,1864.432617,280.46080014999995,225163.63285,46234.91406,88552.476565,238.68878934999998,55.0,6308.2175295,22831.877930000002,4.477103233499999,5.624246359,7.0521929265,36.14894676,428.67012024999997,31.0,661.0862732,,99.754219055,0.1755510345
2026-04-02 09:53:00,99.88952637,12.820468425,0.416384667,42457.25,1873.468323,282.89874265000003,225145.01565000002,46213.71875,88535.601565,241.32035065,55.0,6310.0600585,22841.708984999997,4.468229055,5.624729632999999,7.0479192735,36.1533947,428.71463015,31.0,656.772583,,99.75403595,0.1757065875
2026-04-02 09:54:00,99.889659885,12.815651415,0.4177480935,42496.976565000004,1872.5455929999998,280.40647885,225116.14845,46191.703125,88518.734375,244.0635223,55.0,6295.942871,22890.668944999998,4.4781689645,5.6311569215,7.0436456204999995,36.146179195,428.75912475,31.0,679.2907409500001,,99.75385284000001,0.1755286455
2026-04-02 09:55:00,99.88977051,12.810898305,0.419111535,43047.70508,1854.517273,272.08595275,225087.28125,46169.6875,88501.859375,244.840126,55.0,6322.41626,22869.964845000002,4.467507601,5.62713027,7.0426511765,36.135356905,428.8036194,31.0,695.99325565,,99.75366973999999,0.175306313
2026-04-02 09:56:00,99.88826752,12.806145189999999,0.4204749765,42942.871095,1846.2271725,269.46435544999997,225058.42190000002,46147.669924999995,88474.57031499999,245.96540069999998,55.0,6280.8046875,22857.50781,4.4550561905,5.6088876725,7.0418078895,36.124534605,428.8166199,31.0,692.1077881,,99.75348663,0.1750839725
2026-04-02 09:57:00,99.8886261,12.80306864,0.4218607245,42779.92188,1837.9079590000001,264.4934082,225029.54690000002,46125.652345,88441.78906499999,246.17420195,55.0,6301.7006835,22859.703125,4.461710691,5.632053137,7.040964365,36.11371422,428.74929810000003,31.0,690.2935486,,99.75330353,0.1748616395
2026-04-02 09:58:00,99.88898468,12.804754729999999,0.4233821035,42934.255860000005,1832.6983030000001,274.79429625,225000.6875,46082.441405000005,88409.00781499999,243.47309875,55.0,6290.0837405,22854.760745,4.458202839,5.617543936000001,7.0380082129999995,36.10289383,428.68200685,31.0,687.1831055,,99.75312042,0.1746392995
2026-04-02 09:59:00,99.889347075,12.806777480000001,0.4249034525,42630.095705,1832.2644655,288.58732605,224971.82815000002,46027.3125,88376.22656499999,239.78102115000002,55.0,6323.8457035,22806.785155,4.4425516125,5.614753485,7.034486294000001,36.092071535,428.61470035,31.0,687.2705994,,99.75293732,0.17441696699999998
2026-04-02 10:00:00,99.88970947,12.80880022,0.4264248015,42690.007815000004,1832.0301515,285.97859189999997,224942.95315000002,46286.378905,88343.44531499999,237.92747500000002,55.0,6303.7121585,22895.416989999998,4.4312889575,5.6109938625,7.0309641365,36.081249235,428.5473938,31.0,691.8155212500001,,99.75275421,0.1741946265
2026-04-02 10:01:00,99.890068055,12.810822485,0.4279461505,42614.08008,1829.2025755,292.82635495,224914.09375,46468.85742,88310.66406499999,231.0464783,55.0,6294.0422364999995,22824.754885000002,4.4424932004999995,5.605031252,7.027442216500001,36.07042885,428.48010254999997,31.0,665.2231445499999,,99.75256347999999,0.17397229349999999
2026-04-02 10:02:00,99.89042663500001,12.81284523,0.4294674995,42747.976559999996,1832.2170409999999,281.3461609,224904.78125,46558.439455,88277.88281499999,223.74601745,55.0,6300.84668,22816.979489999998,4.4432051185,5.6066389085,7.023920059,36.05960846,428.41279605,31.0,676.949707,,99.751693725,0.173749961
2026-04-02 10:03:00,99.89078522,12.814867975,0.43098884849999997,42729.792969999995,1836.9364624999998,282.20388794999997,224903.71875,46650.720705,88245.10156499999,218.8977127,55.0,6295.0654295,22880.484375,4.4436204435,5.611477375,7.020398139999999,36.063446045000006,428.3454895,31.0,680.4111023,,99.75108718999999,0.175959304
