timestamp,HY_2080_1#AI705.PV,HY_2080_1#AI701.PV,HY_2080_1#AIAS704.PV,HY_2080_1#FI702.PV,HY_2080_1#FIC701.PV,HY_2080_1#LIC701.PV,HY_2080_1#FIQ101.PV,HY_2080_1#FIQC102_2.PV,HY_2080_1#FIC103_2.PV,HY_2080_1#FIC8.PV,HY_2080_1#FIC8.MV,HY_2080_1#FIC1_1.PV,HY_2080_1#FI105.PV,HY_2080_1#PdI2.PV,HY_2080_1#PdI1.PV,HY_2080_1#PIC104.PV,HY_2080_1#PIA2.PV,HY_2080_1#PI1.PV,HY_2080_1#FIC3.MV,HY_2080_1#FI131.PV,HY_2080_1#TI1003.PV,HY_2080_1#AIAS102.PV,HY_2080_1#AIAS103.PV
2026-03-30 23:08:00,99.92456055,12.939239975,0.39106832449999995,42270.646485,1730.4888305,263.60105895000004,223152.01565000002,46254.441405000005,88455.21484500001,338.98406984999997,65.0,5987.328369,22701.27246,4.4171619415,5.5204167365,7.016873598,35.8847332,426.39653015,32.0,635.1923828500001,,99.81197356999999,0.13233269
2026-03-30 23:09:00,99.92456055,12.93698597,0.391535774,42531.244139999995,1723.4677124999998,260.71481325,223179.8281,46240.859375,88391.41015499999,337.84101865,65.0,5960.624756,22745.1084,4.4035606385,5.521121024999999,7.023211002,35.88092041,426.38250734999997,32.0,569.64193725,,99.81182860999999,0.132110067
2026-03-30 23:10:00,99.92456055,12.932385445000001,0.390006125,42408.714844999995,1723.7625735000001,263.12283325,223158.8125,46227.277344999995,88127.683595,338.2188263,65.0,5987.129150000001,22760.403319999998,4.410758734,5.519633293,7.0313689705,35.886619565000004,426.4016876,32.0,608.973114,,99.811687465,0.131887428
2026-03-30 23:11:00,99.92456055,12.957860465,0.3907241225,42381.498049999995,1727.444092,265.53860475,223137.7969,46213.695315000004,88192.875,338.58450315000005,65.0,5955.4575195,22731.730470000002,4.4128947255,5.539103508,7.0395271775,35.899158475,426.4328461,32.0,643.8493042,,99.811542515,0.131664805
2026-03-30 23:12:00,99.92456055,12.940433505000001,0.3914421055,42550.738285,1717.543152,263.9693756,223116.7969,46200.113285,88582.30859500001,338.00927735,65.0,5978.8095705,22747.958984999997,4.41545701,5.539052248,7.0476853845,35.911693575,426.46398925,32.0,609.3898620499999,,99.81143951,0.131442182
2026-03-30 23:13:00,99.92456055,12.9707551,0.3921600875,42404.240235000005,1705.9576419999999,262.40786745,223095.7813,46171.630860000005,88649.64843999999,334.3631897,65.0,5988.9938965,22674.188479999997,4.4218838215,5.5448713304999995,7.0462698935,35.924228665,426.4951324,32.0,602.82400515,,99.81152344,0.1247806545
2026-03-30 23:14:00,99.92456055,12.95094252,0.39287808550000003,42200.947270000004,1714.1184085,262.38259885,223074.7656,46100.244139999995,88464.63281499999,332.9119873,65.0,5966.337402499999,22774.805665,4.426168203,5.5443053245,7.028716087499999,35.936763765,426.52629090000005,32.0,611.64459225,,99.81163025000001,0.125042558
2026-03-30 23:15:00,99.923641205,12.94858408,0.393596068,42463.744139999995,1699.4004515000001,265.82196045,223137.375,46040.796875,88279.61327999999,331.10021975,65.0,5966.855957,22630.462890000003,4.4110689165,5.528927803,7.011162281000001,35.94929886,426.55741880000005,32.0,595.76821895,,99.81173706,0.1254915375
2026-03-30 23:16:00,99.922218325,12.948250295,0.3943140505,42629.582035,1703.3758545,262.1533203,223300.7656,46063.039065,88286.050785,331.8127594,65.0,5986.2751465,22687.94141,4.4142725469999995,5.5245904925,6.993608475,35.961835865,426.5885773,32.0,577.31365965,,99.81184387,0.12594050950000002
2026-03-30 23:17:00,99.92079544,12.947916509999999,0.39503204849999995,42416.22266,1707.5767215,262.03633119999995,223464.1641,46096.40039,88360.37109500001,332.36230465,65.0,5983.993408,22746.271484999997,4.4063951965,5.554739714,6.97605443,35.974372865,426.6197052,32.0,590.0930786,,99.81195068,0.1263894815
2026-03-30 23:18:00,99.919372555,12.947582245,0.395750031,42299.421875,1703.503662,262.90759275,223491.17185,46129.761715,88434.69140499999,331.5232849,65.0,6000.53125,22694.871095000002,4.430182457,5.540713787,6.850941181,35.986907959999996,426.65086365,32.0,600.6209716999999,,99.812057495,0.1268384535
2026-03-30 23:19:00,99.91794586500001,12.94724798,0.39646801350000005,42539.894535,1705.4971925,258.01963805,223353.89065,46163.12305,88509.01172,331.12495425,65.0,5906.486084,22702.043945,4.3358716965,5.5315580365,8.483237743499998,35.994220735,426.67420960000004,32.0,591.46020505,,99.81216431,0.12728744
